running_time,71.25677847862244
dt,0.01
IC,MeanExitTime
2.0000000000,0.0000000000
2.0402684564,0.1303100000
2.0805369128,0.1691000000
2.1208053691,0.1803500000
2.1610738255,0.2255800000
2.2013422819,0.2550800000
2.2416107383,0.2479500000
2.2818791946,0.2716300000
2.3221476510,0.2919000000
2.3624161074,0.3414000000
2.4026845638,0.3401800000
2.4429530201,0.3769600000
2.4832214765,0.3823900000
2.5234899329,0.3975600000
2.5637583893,0.3893700000
2.6040268456,0.4030500000
2.6442953020,0.4437600000
2.6845637584,0.4586900000
2.7248322148,0.4344900000
2.7651006711,0.4367200000
2.8053691275,0.4569100000
2.8456375839,0.4785300000
2.8859060403,0.4746100000
2.9261744966,0.4793300000
2.9664429530,0.5162300000
3.0067114094,0.5017100000
3.0469798658,0.5140300000
3.0872483221,0.4980600000
3.1275167785,0.5340000000
3.1677852349,0.5389800000
3.2080536913,0.5232100000
3.2483221477,0.5361500000
3.2885906040,0.5280600000
3.3288590604,0.5525500000
3.3691275168,0.5577900000
3.4093959732,0.5479000000
3.4496644295,0.5525200000
3.4899328859,0.5258600000
3.5302013423,0.5531600000
3.5704697987,0.5280200000
3.6107382550,0.5478200000
3.6510067114,0.5685900000
3.6912751678,0.5624800000
3.7315436242,0.5515700000
3.7718120805,0.5504100000
3.8120805369,0.5384300000
3.8523489933,0.5453500000
3.8926174497,0.5361900000
3.9328859060,0.5420600000
3.9731543624,0.5824400000
4.0134228188,0.5608400000
4.0536912752,0.5446400000
4.0939597315,0.5271300000
4.1342281879,0.5344500000
4.1744966443,0.5267000000
4.2147651007,0.5404000000
4.2550335570,0.4884600000
4.2953020134,0.5087800000
4.3355704698,0.5162700000
4.3758389262,0.5164100000
4.4161073826,0.5232000000
4.4563758389,0.5106600000
4.4966442953,0.5433400000
4.5369127517,0.4984300000
4.5771812081,0.4764400000
4.6174496644,0.5147000000
4.6577181208,0.5119900000
4.6979865772,0.4699800000
4.7382550336,0.4938600000
4.7785234899,0.4934300000
4.8187919463,0.4701400000
4.8590604027,0.4562200000
4.8993288591,0.4682700000
4.9395973154,0.4874300000
4.9798657718,0.4629900000
5.0201342282,0.4736500000
5.0604026846,0.4583900000
5.1006711409,0.4668900000
5.1409395973,0.4221900000
5.1812080537,0.4385600000
5.2214765101,0.4310500000
5.2617449664,0.4563200000
5.3020134228,0.4336400000
5.3422818792,0.4259000000
5.3825503356,0.4199200000
5.4228187919,0.4137400000
5.4630872483,0.3980800000
5.5033557047,0.4016200000
5.5436241611,0.3895200000
5.5838926174,0.3982000000
5.6241610738,0.4038700000
5.6644295302,0.3819700000
5.7046979866,0.3897100000
5.7449664430,0.3600900000
5.7852348993,0.3772500000
5.8255033557,0.3471000000
5.8657718121,0.3651000000
5.9060402685,0.3430500000
5.9463087248,0.3346500000
5.9865771812,0.3466700000
6.0268456376,0.3418000000
6.0671140940,0.3493000000
6.1073825503,0.3147500000
6.1476510067,0.3123900000
6.1879194631,0.3211500000
6.2281879195,0.3061500000
6.2684563758,0.2935200000
6.3087248322,0.2918800000
6.3489932886,0.3151100000
6.3892617450,0.3026800000
6.4295302013,0.3086400000
6.4697986577,0.2854300000
6.5100671141,0.2762400000
6.5503355705,0.2717000000
6.5906040268,0.2556200000
6.6308724832,0.2711100000
6.6711409396,0.2672500000
6.7114093960,0.2625400000
6.7516778523,0.2519800000
6.7919463087,0.2363600000
6.8322147651,0.2156600000
6.8724832215,0.2401900000
6.9127516779,0.2155500000
6.9530201342,0.2019400000
6.9932885906,0.1991300000
7.0335570470,0.2303400000
7.0738255034,0.1968100000
7.1140939597,0.1895300000
7.1543624161,0.1744900000
7.1946308725,0.1825600000
7.2348993289,0.1807500000
7.2751677852,0.1726200000
7.3154362416,0.1860200000
7.3557046980,0.1670200000
7.3959731544,0.1660200000
7.4362416107,0.1397900000
7.4765100671,0.1274500000
7.5167785235,0.1298300000
7.5570469799,0.1380600000
7.5973154362,0.1440500000
7.6375838926,0.1360300000
7.6778523490,0.1131800000
7.7181208054,0.1218200000
7.7583892617,0.1126700000
7.7986577181,0.1094400000
7.8389261745,0.1018600000
7.8791946309,0.0937700000
7.9194630872,0.1069000000
7.9597315436,0.0840300000
8.0000000000,0.0000000000
