running_time,137.90120124816895
dt,0.001
IC,MeanExitTime
2.0000000000,0.0000000000
2.0402684564,0.0743810000
2.0805369128,0.0927900000
2.1208053691,0.1309680000
2.1610738255,0.1498850000
2.2013422819,0.1842520000
2.2416107383,0.2113110000
2.2818791946,0.2145640000
2.3221476510,0.2556140000
2.3624161074,0.2677440000
2.4026845638,0.2790180000
2.4429530201,0.2966080000
2.4832214765,0.3276620000
2.5234899329,0.3147030000
2.5637583893,0.3359160000
2.6040268456,0.3743550000
2.6442953020,0.3571510000
2.6845637584,0.3785630000
2.7248322148,0.4044430000
2.7651006711,0.3850290000
2.8053691275,0.3944390000
2.8456375839,0.4238390000
2.8859060403,0.4248540000
2.9261744966,0.4361900000
2.9664429530,0.4605950000
3.0067114094,0.4584140000
3.0469798658,0.4469670000
3.0872483221,0.4589600000
3.1275167785,0.4430520000
3.1677852349,0.4467130000
3.2080536913,0.4832660000
3.2483221477,0.4602430000
3.2885906040,0.4843250000
3.3288590604,0.4879250000
3.3691275168,0.4880990000
3.4093959732,0.4942690000
3.4496644295,0.4897690000
3.4899328859,0.4829330000
3.5302013423,0.4880210000
3.5704697987,0.4979610000
3.6107382550,0.4946360000
3.6510067114,0.5010050000
3.6912751678,0.5114110000
3.7315436242,0.4786400000
3.7718120805,0.4871360000
3.8120805369,0.5000740000
3.8523489933,0.4989820000
3.8926174497,0.4924920000
3.9328859060,0.4633390000
3.9731543624,0.5224420000
4.0134228188,0.4808580000
4.0536912752,0.4654500000
4.0939597315,0.4791700000
4.1342281879,0.4768410000
4.1744966443,0.4539780000
4.2147651007,0.4959470000
4.2550335570,0.4893480000
4.2953020134,0.4685450000
4.3355704698,0.4559410000
4.3758389262,0.4489830000
4.4161073826,0.4595990000
4.4563758389,0.4445220000
4.4966442953,0.4365130000
4.5369127517,0.4874510000
4.5771812081,0.4589620000
4.6174496644,0.4333140000
4.6577181208,0.4418030000
4.6979865772,0.4388980000
4.7382550336,0.4216040000
4.7785234899,0.4179470000
4.8187919463,0.4368420000
4.8590604027,0.4397760000
4.8993288591,0.4019310000
4.9395973154,0.4161690000
4.9798657718,0.3853970000
5.0201342282,0.3878280000
5.0604026846,0.3998330000
5.1006711409,0.4097190000
5.1409395973,0.3903370000
5.1812080537,0.3851560000
5.2214765101,0.3921890000
5.2617449664,0.3727950000
5.3020134228,0.3714650000
5.3422818792,0.3696020000
5.3825503356,0.3628330000
5.4228187919,0.3611310000
5.4630872483,0.3551270000
5.5033557047,0.3426400000
5.5436241611,0.3372680000
5.5838926174,0.3488780000
5.6241610738,0.3509820000
5.6644295302,0.3345940000
5.7046979866,0.3402280000
5.7449664430,0.3174930000
5.7852348993,0.3190600000
5.8255033557,0.3218260000
5.8657718121,0.3093950000
5.9060402685,0.3019130000
5.9463087248,0.3102810000
5.9865771812,0.2888450000
6.0268456376,0.2885650000
6.0671140940,0.2808630000
6.1073825503,0.2803410000
6.1476510067,0.2841880000
6.1879194631,0.2743110000
6.2281879195,0.2444610000
6.2684563758,0.2577260000
6.3087248322,0.2347480000
6.3489932886,0.2655740000
6.3892617450,0.2286820000
6.4295302013,0.2425810000
6.4697986577,0.2226150000
6.5100671141,0.2059760000
6.5503355705,0.2182360000
6.5906040268,0.2221320000
6.6308724832,0.2084020000
6.6711409396,0.2071760000
6.7114093960,0.2046100000
6.7516778523,0.1863610000
6.7919463087,0.1695240000
6.8322147651,0.1676850000
6.8724832215,0.1792690000
6.9127516779,0.1609520000
6.9530201342,0.1610740000
6.9932885906,0.1799180000
7.0335570470,0.1390930000
7.0738255034,0.1395820000
7.1140939597,0.1497330000
7.1543624161,0.1366450000
7.1946308725,0.1270460000
7.2348993289,0.1348760000
7.2751677852,0.1098740000
7.3154362416,0.1108410000
7.3557046980,0.1011660000
7.3959731544,0.1086540000
7.4362416107,0.0985570000
7.4765100671,0.0888280000
7.5167785235,0.0908180000
7.5570469799,0.0810860000
7.5973154362,0.0672460000
7.6375838926,0.0680710000
7.6778523490,0.0614430000
7.7181208054,0.0443930000
7.7583892617,0.0507030000
7.7986577181,0.0517960000
7.8389261745,0.0430420000
7.8791946309,0.0335080000
7.9194630872,0.0367350000
7.9597315436,0.0263530000
8.0000000000,0.0000000000
